Time,ID,Ax,Ay,Az,Gx,Gy,Gz,Height,Weight
2026-05-09 17:13:33.587,5,0.23,-0.21,0.65,29.4272,-62.1826,8.2612,175,75
2026-05-09 17:13:33.587,5,0.22,-0.22,0.67,37.6172,-58.272600000000004,3.0012,175,75
2026-05-09 17:13:33.620,5,0.25,-0.19,0.71,37.5072,-53.8726,-3.0088000000000004,175,75
2026-05-09 17:13:33.620,5,0.29,-0.18,0.75,30.0172,-51.1226,-5.3388,175,75
2026-05-09 17:13:33.620,5,0.39,-0.19,0.81,19.6872,-45.7926,-3.9288,175,75
2026-05-09 17:13:33.632,5,0.51,-0.21,0.93,8.0772,-34.9926,0.031200000000000006,175,75
2026-05-09 17:13:33.662,5,0.6,-0.29,1.26,-11.242799999999999,18.957400000000003,-6.1988,175,75
2026-05-09 17:13:33.675,5,0.33,-0.29,1.61,-24.7928,69.96740000000001,-60.0388,175,75
2026-05-09 17:13:33.681,5,0.16,-0.25,1.73,-34.5728,79.18740000000001,-100.0788,175,75
2026-05-09 17:13:33.692,5,0.07,-0.21,1.74,-42.22280000000001,74.46740000000001,-131.2288,175,75
2026-05-09 17:13:33.706,5,0.07,-0.11,1.79,-46.022800000000004,59.0774,-145.0488,175,75
2026-05-09 17:13:33.731,5,0.16,0.04,1.91,-50.6328,43.7174,-141.49880000000002,175,75
2026-05-09 17:13:33.731,5,0.25,0.16,2.0,-55.982800000000005,29.817400000000003,-123.83879999999999,175,75
2026-05-09 17:13:33.741,5,0.34,0.23,2.0,-60.022800000000004,20.0574,-97.63879999999999,175,75
2026-05-09 17:13:33.741,5,0.34,0.26,2.0,-60.8128,14.077399999999999,-63.708800000000004,175,75
2026-05-09 17:13:33.753,5,0.28,0.26,2.0,-61.0328,6.4374,-24.9288,175,75
2026-05-09 17:13:33.753,5,0.25,0.23,1.98,-63.272800000000004,-0.7326,12.1312,175,75
2026-05-09 17:13:33.763,5,0.24,0.18,2.0,-64.7328,-2.0826000000000002,46.7512,175,75
2026-05-09 17:13:33.774,5,0.23,0.12,2.0,-64.6328,0.10739999999999994,73.16120000000001,175,75
2026-05-09 17:13:33.788,5,0.19,0.04,2.0,-60.8228,5.2674,90.69120000000001,175,75
2026-05-09 17:13:33.802,5,0.1,-0.05,2.0,-50.3528,9.9174,100.8712,175,75
2026-05-09 17:13:33.802,5,-0.07,-0.11,2.0,-38.47280000000001,7.6373999999999995,105.9312,175,75
2026-05-09 17:13:33.814,5,-0.23,-0.11,1.91,-31.9828,-9.9426,109.0112,175,75
2026-05-09 17:13:33.837,5,-0.24,-0.12,1.79,-32.5028,-37.6426,112.1212,175,75
2026-05-09 17:13:33.847,5,0.13,-0.29,1.5,-34.6728,-93.6626,140.41119999999998,175,75
2026-05-09 17:13:33.847,5,0.35,-0.43,1.32,-30.4428,-113.03259999999999,164.4012,175,75
2026-05-09 17:13:33.859,5,0.57,-0.58,1.12,-21.6628,-124.0826,190.4912,175,75
2026-05-09 17:13:33.870,5,0.69,-0.67,0.92,-7.0928,-126.56259999999999,213.5112,175,75
2026-05-09 17:13:33.880,5,0.69,-0.7,0.75,10.2072,-121.7426,231.3212,175,75
2026-05-09 17:13:33.907,5,0.46,-0.72,0.42,44.977199999999996,-101.84259999999999,220.03119999999998,175,75
2026-05-09 17:13:33.922,5,0.35,-0.65,0.09,74.9572,-69.2426,102.4512,175,75
2026-05-09 17:13:33.934,5,0.36,-0.53,-0.14,78.8472,-21.0126,-11.7688,175,75
2026-05-09 17:13:33.947,5,0.44,-0.42,-0.32,79.5672,25.8474,-108.80879999999999,175,75
2026-05-09 17:13:33.960,5,0.35,-0.23,-0.43,81.24719999999999,69.29740000000001,-178.77880000000002,175,75
2026-05-09 17:13:33.960,5,0.09,-0.01,-0.49,76.57719999999999,80.6074,-206.3888,175,75
2026-05-09 17:13:33.977,5,-0.0,-0.82,0.4,86.96719999999999,62.517399999999995,-211.7988,175,75
2026-05-09 17:13:33.987,5,-0.22,0.14,-0.47,73.13719999999999,21.767400000000002,-208.4488,175,75
2026-05-09 17:13:33.997,5,-0.22,0.08,-0.39,56.52719999999999,-29.912599999999998,-190.2888,175,75
2026-05-09 17:13:34.008,5,-0.02,0.0,-0.32,41.407199999999996,-76.40259999999999,-150.0088,175,75
2026-05-09 17:13:34.013,5,0.37,0.09,-0.23,17.1872,-101.9726,-85.38879999999999,175,75
2026-05-09 17:13:34.025,5,0.84,0.04,0.0,-14.7128,-87.1126,-8.0588,175,75
2026-05-09 17:13:34.039,5,1.23,0.0,0.05,-46.9928,-28.7626,71.39120000000001,175,75
2026-05-09 17:13:34.058,5,1.76,-0.0,-0.05,-66.5928,67.9174,125.3812,175,75
2026-05-09 17:13:34.072,5,1.5,-0.04,-0.07,-65.2928,117.79740000000001,106.52120000000001,175,75
2026-05-09 17:13:34.083,5,1.18,-0.02,0.55,-46.3128,-26.4226,13.9412,175,75
2026-05-09 17:13:34.086,5,1.14,0.13,1.14,-38.5628,-95.1026,-38.6088,175,75
2026-05-09 17:13:34.102,5,0.83,-0.24,1.58,-92.0828,-71.0826,-55.2488,175,75
2026-05-09 17:13:34.111,5,1.23,0.32,1.49,-135.2328,34.8974,-79.1488,175,75
2026-05-09 17:13:34.111,5,1.81,-0.17,1.62,-163.9528,203.17739999999998,-66.5188,175,75
2026-05-09 17:13:34.125,5,2.0,-0.63,1.63,-166.0728,249.4174,29.3212,175,75
2026-05-09 17:13:34.131,5,1.68,-1.12,2.0,-143.8428,249.4174,229.7112,175,75
2026-05-09 17:13:34.148,5,-0.31,-1.57,2.0,-70.7728,249.4174,250.3412,175,75
2026-05-09 17:13:34.160,5,-1.38,-1.52,1.81,6.6272,127.4474,250.3412,175,75
2026-05-09 17:13:34.160,5,-2.0,-1.25,1.76,53.3272,29.5274,238.91119999999998,175,75
2026-05-09 17:13:34.171,5,-2.0,-1.09,1.83,72.5272,-23.0626,57.871199999999995,175,75
2026-05-09 17:13:34.187,5,-2.0,-1.1,1.97,83.9172,-45.1526,-142.9888,175,75
2026-05-09 17:13:34.194,5,-1.61,-1.03,2.0,103.88719999999999,-47.3726,-249.9288,175,75
2026-05-09 17:13:34.206,5,-0.89,-0.74,1.81,139.1472,-58.1026,-249.9288,175,75
2026-05-09 17:13:34.224,5,-0.04,-0.28,1.72,178.9372,-25.502599999999997,-249.9288,175,75
2026-05-09 17:13:34.237,5,0.68,0.26,1.87,201.1372,21.907400000000003,-249.9288,175,75
2026-05-09 17:13:34.238,5,0.94,0.72,2.0,192.2372,30.157400000000003,-249.9288,175,75
2026-05-09 17:13:34.250,5,0.54,0.74,1.8,161.7272,51.5574,-249.9288,175,75
2026-05-09 17:13:34.259,5,-0.01,0.63,1.51,128.2972,75.5274,-249.9288,175,75
2026-05-09 17:13:34.259,5,-0.28,0.51,1.36,93.32719999999999,83.9174,-249.9288,175,75
2026-05-09 17:13:34.288,5,-1.15,0.7,1.13,-27.5728,19.137400000000003,-175.46880000000002,175,75
2026-05-09 17:13:34.311,5,-1.28,0.88,1.04,-80.3428,-40.982600000000005,-191.8788,175,75
2026-05-09 17:13:34.311,5,-1.03,0.86,0.79,-114.5728,-113.1026,-209.3788,175,75
2026-05-09 17:13:34.323,5,-0.45,0.82,0.46,-113.0928,-191.6026,-191.7888,175,75
2026-05-09 17:13:34.337,5,1.05,0.8,0.01,-70.8828,-248.1826,-105.5488,175,75
2026-05-09 17:13:34.337,5,2.0,0.96,-0.27,-8.2828,-218.0926,141.7612,175,75
2026-05-09 17:13:34.338,5,2.0,1.27,-0.45,25.3072,-111.2726,250.3412,175,75
2026-05-09 17:13:34.365,5,0.83,0.7,-0.73,56.377199999999995,69.1374,250.3412,175,75
2026-05-09 17:13:34.379,5,0.2,0.1,-0.54,70.10719999999999,69.7574,250.3412,175,75
2026-05-09 17:13:34.390,5,0.87,0.53,0.23,37.267199999999995,-13.3726,250.3412,175,75
2026-05-09 17:13:34.399,5,1.27,-1.2,1.23,25.787200000000002,31.927400000000002,250.3412,175,75
2026-05-09 17:13:34.413,5,1.42,-0.8,0.73,29.3072,158.3374,131.4812,175,75
2026-05-09 17:13:34.425,5,0.62,-0.7,1.83,62.5772,249.4174,7.981199999999999,175,75
2026-05-09 17:13:34.433,5,-0.03,-0.75,2.0,85.4072,249.4174,-137.7388,175,75
2026-05-09 17:13:34.460,5,-0.78,-0.56,2.0,118.7672,249.4174,-249.9288,175,75
2026-05-09 17:13:34.460,5,-1.38,-0.01,2.0,134.9072,249.4174,-249.9288,175,75
2026-05-09 17:13:34.471,5,-1.67,0.59,1.92,127.2072,95.15740000000001,-249.9288,175,75
2026-05-09 17:13:34.485,5,-1.66,0.99,1.92,94.3472,-40.5126,-249.9288,175,75
2026-05-09 17:13:34.485,5,-1.38,1.3,2.0,42.2072,-145.98260000000002,-249.9288,175,75
2026-05-09 17:13:34.496,5,-0.63,0.9,1.88,1.9672,-206.4926,-249.9288,175,75
2026-05-09 17:13:34.506,5,0.16,0.57,1.82,-13.5128,-211.4326,-112.1588,175,75
2026-05-09 17:13:34.518,5,0.67,0.32,1.7,0.7572,-157.79260000000002,62.5712,175,75
2026-05-09 17:13:34.518,5,0.84,0.2,1.46,45.097199999999994,-79.31259999999999,237.0412,175,75
2026-05-09 17:13:34.547,5,0.8,0.41,1.39,81.96719999999999,-28.8526,250.3412,175,75
2026-05-09 17:13:34.547,5,0.71,0.69,1.39,71.38719999999999,16.047400000000003,250.3412,175,75
2026-05-09 17:13:34.571,5,0.75,0.82,1.21,33.657199999999996,61.6274,250.3412,175,75
2026-05-09 17:13:34.582,5,0.68,0.53,1.03,-2.4828,119.7274,250.3412,175,75
2026-05-09 17:13:34.593,5,0.26,0.48,1.03,-37.232800000000005,129.2574,250.3412,175,75
2026-05-09 17:13:34.593,5,-0.39,0.11,1.27,-81.9628,33.3174,250.3412,175,75
2026-05-09 17:13:34.604,5,-0.95,-0.63,1.51,-114.4028,-122.4726,250.3412,175,75
2026-05-09 17:13:34.637,5,-0.84,-1.59,0.91,-80.2728,-229.73260000000002,250.3412,175,75
2026-05-09 17:13:34.662,5,-0.48,-2.0,-0.46,5.6372,-137.3326,9.3212,175,75
2026-05-09 17:13:34.668,5,-0.15,-1.71,-0.87,77.9772,-59.3226,-174.0688,175,75
2026-05-09 17:13:34.679,5,0.22,-1.07,-1.08,110.4072,15.917399999999999,-249.9288,175,75
2026-05-09 17:13:34.683,5,0.58,-1.44,-0.21,136.6072,85.15740000000001,-249.9288,175,75
2026-05-09 17:13:34.709,5,-0.0,-0.26,-0.78,111.5872,99.62740000000001,-249.9288,175,75
2026-05-09 17:13:34.709,5,-0.39,-0.05,-0.62,83.4472,71.7574,-249.9288,175,75
