Time,ID,Ax,Ay,Az,Gx,Gy,Gz,Height,Weight
2026-05-09 16:14:52.669,1,-0.0,0.04,1.12,-14.235,24.9326,11.0318,175,75
2026-05-09 16:14:52.669,1,0.02,0.05,1.18,-20.025,26.9526,15.241800000000001,175,75
2026-05-09 16:14:52.689,1,0.04,-0.09,1.22,-48.135,36.8226,22.9218,175,75
2026-05-09 16:14:52.703,1,0.08,-0.13,1.23,-58.375,43.9026,30.0518,175,75
2026-05-09 16:14:52.714,1,0.09,-0.17,1.26,-72.705,52.7426,35.1218,175,75
2026-05-09 16:14:52.726,1,0.15,-0.19,1.33,-93.555,67.2526,45.721799999999995,175,75
2026-05-09 16:14:52.737,1,0.17,-0.23,1.41,-106.915,73.29260000000001,55.2418,175,75
2026-05-09 16:14:52.772,1,0.22,-0.52,1.39,-128.135,55.7326,74.57180000000001,175,75
2026-05-09 16:14:52.772,1,0.07,-0.33,0.97,-128.805,1.5825999999999993,60.3018,175,75
2026-05-09 16:14:52.783,1,-0.32,0.02,0.38,-135.325,-6.5874,49.9918,175,75
2026-05-09 16:14:52.793,1,-0.2,0.08,0.38,-133.195,44.7526,54.2018,175,75
2026-05-09 16:14:52.807,1,0.15,0.42,1.01,-121.855,5.422599999999999,38.831799999999994,175,75
2026-05-09 16:14:52.840,1,-0.35,1.18,0.36,-95.085,-120.7374,21.0318,175,75
2026-05-09 16:14:52.848,1,-0.28,1.13,0.39,-70.875,-105.6774,26.701800000000002,175,75
2026-05-09 16:14:52.872,1,-0.76,0.52,0.5,-33.745,-84.5774,47.1918,175,75
2026-05-09 16:14:52.885,1,-0.49,0.04,0.46,-19.295,-33.5974,49.8118,175,75
2026-05-09 16:14:52.896,1,-0.44,-0.07,0.57,-18.015,-8.177399999999999,51.7618,175,75
2026-05-09 16:14:52.918,1,0.06,-0.31,0.71,-23.075,-11.587399999999999,44.3818,175,75
2026-05-09 16:14:52.928,1,-0.04,-0.42,0.81,-36.245,-20.3074,34.8118,175,75
2026-05-09 16:14:52.966,1,-0.38,0.24,0.66,-52.645,-35.1274,13.1618,175,75
2026-05-09 16:14:52.977,1,-0.43,0.37,0.46,-47.095,-27.3174,11.2118,175,75
2026-05-09 16:14:52.979,1,-0.34,0.38,0.41,-42.825,-13.537399999999998,14.3218,175,75
2026-05-09 16:14:52.987,1,-0.42,0.27,0.42,-29.595,1.2825999999999995,10.6618,175,75
2026-05-09 16:14:53.024,1,-0.43,0.14,0.43,-15.145,14.752600000000001,-1.4082,175,75
2026-05-09 16:14:53.035,1,-0.45,0.03,0.48,-9.845,20.302599999999998,-6.4082,175,75
2026-05-09 16:14:53.072,1,-0.29,-0.12,0.19,21.445,32.4326,-29.0282,175,75
2026-05-09 16:14:53.085,1,-0.26,-0.19,0.19,32.845,37.6826,-27.8082,175,75
2026-05-09 16:14:53.095,1,-0.22,-0.47,0.22,43.455,52.132600000000004,-22.0782,175,75
2026-05-09 16:14:53.108,1,-0.24,-0.76,0.38,50.285,69.8126,-21.6482,175,75
2026-05-09 16:14:53.120,1,-0.18,-0.88,0.54,52.535,84.6926,-20.978199999999998,175,75
2026-05-09 16:14:53.132,1,-0.09,-0.9,0.79,54.005,98.2326,-17.9282,175,75
2026-05-09 16:14:53.143,1,0.02,-0.89,1.01,55.095,103.9026,-13.238199999999999,175,75
2026-05-09 16:14:53.171,1,0.07,-0.93,1.5,47.475,105.79260000000001,-7.6282000000000005,175,75
2026-05-09 16:14:53.182,1,0.18,-0.68,1.87,45.345,110.3626,-11.958200000000001,175,75
2026-05-09 16:14:53.204,1,0.38,-0.33,1.93,46.625,109.0826,-15.3082,175,75
2026-05-09 16:14:53.218,1,0.21,0.29,1.55,7.415,51.7626,2.4318,175,75
2026-05-09 16:14:53.230,1,-0.05,0.16,1.27,-35.145,28.2926,28.9618,175,75
2026-05-09 16:14:53.242,1,-0.17,0.03,1.19,-79.355,19.5726,45.1218,175,75
2026-05-09 16:14:53.271,1,0.21,0.03,1.15,-142.155,12.0726,77.2518,175,75
2026-05-09 16:14:53.271,1,0.21,-0.15,1.02,-163.805,-9.697400000000002,81.2718,175,75
2026-05-09 16:14:53.296,1,0.24,-0.19,0.71,-192.825,6.582599999999999,84.7518,175,75
2026-05-09 16:14:53.296,1,0.3,-0.08,0.59,-207.095,44.9326,90.85180000000001,175,75
2026-05-09 16:14:53.309,1,0.36,-0.01,0.65,-199.775,78.4726,100.2418,175,75
2026-05-09 16:14:53.319,1,0.4,0.05,0.9,-184.475,102.6226,107.7418,175,75
2026-05-09 16:14:53.329,1,0.36,0.02,1.01,-177.215,22.5626,114.7518,175,75
2026-05-09 16:14:53.339,1,-0.13,0.12,0.85,-182.215,29.872600000000002,120.0518,175,75
2026-05-09 16:14:53.356,1,0.21,0.05,0.96,-154.235,89.9926,124.6918,175,75
2026-05-09 16:14:53.393,1,0.41,0.22,1.52,-91.055,-52.4374,98.5318,175,75
2026-05-09 16:14:53.403,1,0.14,0.42,1.13,-58.255,-120.7974,69.6918,175,75
2026-05-09 16:14:53.415,1,-0.0,0.58,0.55,-23.135,-114.20739999999999,44.8718,175,75
2026-05-09 16:14:53.440,1,0.11,1.06,0.37,106.195,12.7426,38.5918,175,75
2026-05-09 16:14:53.488,1,-0.05,1.06,0.56,240.035,31.9526,11.0918,175,75
2026-05-09 16:14:53.503,1,0.02,0.82,0.67,294.125,36.8826,-5.2482,175,75
2026-05-09 16:14:53.514,1,0.08,0.67,0.67,309.365,48.7126,-14.8782,175,75
2026-05-09 16:14:53.526,1,0.08,0.67,0.54,326.745,65.9126,-34.5782,175,75
2026-05-09 16:14:53.538,1,0.47,0.74,0.65,342.115,128.3526,-36.0382,175,75
2026-05-09 16:14:53.553,1,0.34,0.64,1.0,352.055,161.8226,-43.358200000000004,175,75
2026-05-09 16:14:53.563,1,0.58,0.58,1.16,381.865,149.87259999999998,-71.70819999999999,175,75
