Time,ID,Ax,Ay,Az,Gx,Gy,Gz,Height,Weight
2026-05-11 18:06:05.438,5,-0.82,-0.1,0.18,16.5778,-14.290199999999999,-250.4562,175,75
2026-05-11 18:06:05.449,5,-0.18,0.35,0.27,-21.6622,-22.3002,-250.4562,175,75
2026-05-11 18:06:05.449,5,0.18,0.51,0.29,-64.5322,1.1998000000000002,-250.4562,175,75
2026-05-11 18:06:05.472,5,2.0,0.98,1.57,-68.29220000000001,-165.24020000000002,-101.63619999999999,175,75
2026-05-11 18:06:05.472,5,1.79,0.43,1.59,-81.2622,-105.4902,23.603800000000003,175,75
2026-05-11 18:06:05.503,5,1.59,0.01,1.51,-77.2522,52.0398,66.9638,175,75
2026-05-11 18:06:05.506,5,0.61,0.08,1.33,-58.042199999999994,247.44979999999998,57.4738,175,75
2026-05-11 18:06:05.517,5,-0.19,0.24,1.29,-39.15219999999999,247.44979999999998,15.0838,175,75
2026-05-11 18:06:05.548,5,-0.91,0.28,1.64,-22.0322,247.44979999999998,-19.8462,175,75
2026-05-11 18:06:05.548,5,-1.01,0.11,1.84,-35.9422,192.66979999999998,-11.526200000000001,175,75
2026-05-11 18:06:05.581,5,-1.43,-0.41,1.69,53.8078,-106.50019999999999,-62.836200000000005,175,75
2026-05-11 18:06:05.594,5,-1.31,-0.14,1.68,49.137800000000006,-177.3802,-122.2862,175,75
2026-05-11 18:06:05.594,5,-0.45,0.07,1.45,49.967800000000004,-252.8202,-139.39620000000002,175,75
2026-05-11 18:06:05.623,5,-0.3,0.31,1.13,60.6978,-252.8202,-161.1362,175,75
2026-05-11 18:06:05.623,5,0.04,0.72,0.8,69.4478,-252.8202,-203.9762,175,75
2026-05-11 18:06:05.634,5,0.27,1.02,0.51,49.3678,-252.8202,-250.4562,175,75
2026-05-11 18:06:05.662,5,2.0,1.3,-0.19,-55.83219999999999,-236.4002,-221.8462,175,75
2026-05-11 18:06:05.662,5,1.48,0.91,-0.66,-80.5922,-171.8702,-92.2662,175,75
2026-05-11 18:06:05.674,5,0.58,0.5,-0.8,-76.8922,-158.8102,-3.4661999999999997,175,75
2026-05-11 18:06:05.679,5,0.18,0.09,-0.78,-44.322199999999995,-170.01020000000003,56.3238,175,75
2026-05-11 18:06:05.733,5,1.47,0.09,0.59,182.1178,247.44979999999998,249.8138,175,75
2026-05-11 18:06:05.742,5,1.77,0.39,1.28,144.2878,247.44979999999998,249.8138,175,75
2026-05-11 18:06:05.752,5,0.19,-0.36,2.0,-100.40220000000001,176.2198,194.03379999999999,175,75
2026-05-11 18:06:05.754,5,-0.09,-0.25,2.0,-158.6922,171.63979999999998,-35.7162,175,75
2026-05-11 18:06:05.779,5,-0.96,-0.82,1.64,-150.8222,247.44979999999998,-215.2062,175,75
2026-05-11 18:06:05.799,5,-1.62,-0.73,1.9,9.9378,247.44979999999998,-109.4862,175,75
2026-05-11 18:06:05.803,5,-1.22,0.31,2.0,44.6878,-45.2402,176.2738,175,75
2026-05-11 18:06:05.814,5,-1.14,0.73,2.0,24.1978,-188.4102,249.8138,175,75
2026-05-11 18:06:05.837,5,-0.48,0.66,2.0,-43.222199999999994,-162.76020000000003,235.1238,175,75
2026-05-11 18:06:05.848,5,-0.32,-0.2,2.0,-67.29220000000001,-173.3202,249.8138,175,75
2026-05-11 18:06:05.852,5,-0.5,-0.58,1.68,-44.3122,-245.55020000000002,249.8138,175,75
2026-05-11 18:06:05.864,5,-0.46,-0.64,1.41,-41.83219999999999,-252.8202,249.8138,175,75
2026-05-11 18:06:05.873,5,-0.13,-0.81,1.13,-47.8122,-252.8202,249.8138,175,75
2026-05-11 18:06:05.884,5,0.99,-0.35,1.02,-48.6322,-252.8202,249.8138,175,75
2026-05-11 18:06:05.884,5,0.37,-1.04,0.59,-42.7322,-252.8202,249.8138,175,75
2026-05-11 18:06:05.894,5,0.84,-1.42,0.04,-6.3322,-252.8202,249.8138,175,75
2026-05-11 18:06:05.934,5,0.72,-2.0,-1.62,117.4978,23.7198,80.05380000000001,175,75
2026-05-11 18:06:05.952,5,0.23,-1.75,-1.49,151.1878,132.5998,-97.1862,175,75
2026-05-11 18:06:05.974,5,-0.1,-1.38,-0.89,167.2678,201.1198,-220.2062,175,75
2026-05-11 18:06:05.986,5,-0.41,-0.97,-0.37,183.3078,237.94979999999998,-250.4562,175,75
2026-05-11 18:06:05.986,5,-0.75,-0.58,-0.07,199.8478,232.0698,-250.4562,175,75
2026-05-11 18:06:05.986,5,-0.96,-0.08,0.09,200.1178,198.2498,-250.4562,175,75
2026-05-11 18:06:05.996,5,-0.93,0.37,0.15,179.2078,159.8398,-250.4562,175,75
2026-05-11 18:06:06.007,5,-0.81,0.73,0.12,138.9478,125.82979999999999,-250.4562,175,75
2026-05-11 18:06:06.007,5,-0.61,0.85,0.08,91.95779999999999,88.8098,-250.4562,175,75
2026-05-11 18:06:06.020,5,0.43,0.96,-0.12,37.207800000000006,38.4698,-250.4562,175,75
