Time,ID,Ax,Ay,Az,Gx,Gy,Gz,Height,Weight
2026-05-09 15:53:47.031,5,-0.21,-0.33,0.02,106.651,-252.0282,140.8664,175,75
2026-05-09 15:53:47.031,5,0.44,-0.24,-0.4,109.361,-252.0282,124.7064,175,75
2026-05-09 15:53:47.042,5,2.0,-0.21,-1.64,137.071,-252.0282,156.32639999999998,175,75
2026-05-09 15:53:47.054,5,2.0,-1.91,-2.0,230.071,-31.9082,217.16639999999998,175,75
2026-05-09 15:53:47.062,5,-2.0,0.24,-0.65,169.43099999999998,129.1918,-140.5136,175,75
2026-05-09 15:53:47.074,5,-1.97,0.23,-0.51,115.48100000000001,38.3418,-225.9136,175,75
2026-05-09 15:53:47.085,5,-1.57,0.28,-0.82,75.511,-74.5582,-230.80360000000002,175,75
2026-05-09 15:53:47.102,5,0.13,0.68,-1.15,25.551,-119.5582,-179.86360000000002,175,75
2026-05-09 15:53:47.112,5,0.98,0.93,-0.98,-28.869000000000003,-44.9182,-81.9336,175,75
2026-05-09 15:53:47.125,5,0.2,0.59,-0.31,-112.179,66.8018,-27.3536,175,75
2026-05-09 15:53:47.152,5,0.91,0.33,-0.12,-108.039,216.96179999999998,2.5363999999999995,175,75
2026-05-09 15:53:47.251,5,-2.0,-0.96,1.7,57.131,40.351800000000004,-35.113600000000005,175,75
2026-05-09 15:53:47.267,5,-0.89,-0.73,2.0,81.991,-108.2882,-251.7336,175,75
2026-05-09 15:53:47.285,5,-0.01,0.59,1.37,92.241,-241.0482,-81.0736,175,75
2026-05-09 15:53:47.297,5,0.38,0.55,1.31,70.23100000000001,-230.3582,-47.5536,175,75
2026-05-09 15:53:47.309,5,0.71,0.42,1.27,47.111000000000004,-206.7782,-1.9036000000000002,175,75
2026-05-09 15:53:47.321,5,0.91,0.25,1.28,31.500999999999998,-188.7382,28.686400000000003,175,75
2026-05-09 15:53:47.346,5,1.03,-0.07,0.92,20.761,-159.3382,9.5864,175,75
2026-05-09 15:53:47.363,5,0.9,-0.07,0.72,29.061,-119.6182,-10.6136,175,75
2026-05-09 15:53:47.367,5,0.67,-0.01,0.6,34.811,-70.8982,-34.2436,175,75
2026-05-09 15:53:47.404,5,0.25,0.26,0.4,21.110999999999997,12.4018,-84.9236,175,75
2026-05-09 15:53:47.404,5,0.17,0.31,0.29,15.111,8.8718,-85.86359999999999,175,75
2026-05-09 15:53:47.426,5,0.03,0.26,0.06,15.651,-24.6382,-49.7136,175,75
2026-05-09 15:53:47.439,5,-0.18,0.23,-0.22,28.031,-78.0882,-12.5136,175,75
2026-05-09 15:53:47.459,5,-0.19,0.19,-0.31,30.660999999999998,-112.2182,7.776399999999999,175,75
2026-05-09 15:53:47.472,5,0.04,0.08,-0.48,35.381,-151.15820000000002,65.5464,175,75
2026-05-09 15:53:47.492,5,0.22,-0.03,-0.71,34.661,-156.90820000000002,109.33640000000001,175,75
2026-05-09 15:53:47.516,5,0.64,-0.37,-1.1,27.700999999999997,-58.9282,125.3464,175,75
2026-05-09 15:53:47.548,5,0.43,-0.46,-0.88,18.621,13.331800000000001,95.4064,175,75
2026-05-09 15:53:47.548,5,0.19,-0.36,-0.57,6.941,63.7718,75.46640000000001,175,75
2026-05-09 15:53:47.548,5,0.1,-0.27,-0.23,-12.679,99.7818,62.6064,175,75
2026-05-09 15:53:47.559,5,0.39,-0.31,-0.04,-26.109,146.8018,64.0964,175,75
2026-05-09 15:53:47.565,5,1.17,-0.61,0.15,-15.839,238.6018,85.77640000000001,175,75
