Time,ID,Ax,Ay,Az,Gx,Gy,Gz,Height,Weight
2026-04-27 14:36:43.026,2,1.09,0.38,0.77,34.34,21.75,59.56,175,75
2026-04-27 14:36:43.026,2,1.1,0.37,0.78,34.34,21.45,59.62,175,75
2026-04-27 14:36:43.046,2,1.08,0.38,0.77,34.4,21.63,59.75,175,75
2026-04-27 14:36:43.065,2,1.09,0.38,0.78,34.09,21.57,59.32,175,75
2026-04-27 14:36:43.066,2,1.09,0.38,0.78,34.64,21.57,59.68,175,75
2026-04-27 14:36:43.073,2,1.09,0.38,0.77,34.27,21.69,59.44,175,75
2026-04-27 14:36:43.095,2,1.09,0.38,0.76,34.21,21.57,59.5,175,75
2026-04-27 14:36:43.095,2,1.1,0.38,0.77,34.52,21.45,59.62,175,75
2026-04-27 14:36:43.103,2,1.09,0.38,0.76,34.27,21.63,59.68,175,75
2026-04-27 14:36:43.122,2,1.1,0.38,0.77,34.4,21.39,59.56,175,75
2026-04-27 14:36:43.122,2,1.08,0.38,0.78,34.58,21.81,59.38,175,75
2026-04-27 14:36:43.130,2,1.1,0.39,0.77,34.46,21.75,59.75,175,75
2026-04-27 14:36:43.153,2,1.08,0.38,0.77,34.27,21.21,59.32,175,75
2026-04-27 14:36:43.159,2,1.1,0.38,0.77,34.34,21.63,59.38,175,75
2026-04-27 14:36:43.174,2,1.09,0.38,0.78,34.21,21.69,59.62,175,75
2026-04-27 14:36:43.176,2,1.1,0.38,0.77,34.58,21.51,59.32,175,75
2026-04-27 14:36:43.195,2,1.08,0.38,0.77,34.4,21.33,59.32,175,75
2026-04-27 14:36:43.209,2,1.09,0.38,0.78,34.4,21.51,59.5,175,75
2026-04-27 14:36:43.209,2,1.08,0.38,0.77,34.46,21.81,59.81,175,75
2026-04-27 14:36:43.222,2,1.1,0.38,0.77,34.27,21.75,59.5,175,75
2026-04-27 14:36:43.229,2,1.09,0.38,0.77,34.46,21.75,59.56,175,75
2026-04-27 14:36:43.262,2,1.1,0.38,0.77,34.58,21.51,59.62,175,75
2026-04-27 14:36:43.262,2,1.09,0.37,0.77,34.52,21.57,59.38,175,75
2026-04-27 14:36:43.286,2,1.09,0.38,0.77,34.4,21.51,59.38,175,75
2026-04-27 14:36:43.287,2,1.09,0.38,0.78,34.46,21.14,59.44,175,75
2026-04-27 14:36:43.302,2,1.09,0.38,0.77,34.21,21.21,59.32,175,75
2026-04-27 14:36:43.302,2,1.09,0.38,0.77,34.4,21.51,59.44,175,75
2026-04-27 14:36:43.322,2,1.09,0.38,0.77,34.34,21.51,59.56,175,75
2026-04-27 14:36:43.330,2,1.08,0.39,0.77,34.27,21.45,59.5,175,75
2026-04-27 14:36:43.335,2,1.1,0.38,0.77,34.03,21.51,59.62,175,75
2026-04-27 14:36:43.348,2,1.08,0.38,0.77,34.4,21.51,59.26,175,75
2026-04-27 14:36:43.364,2,1.09,0.38,0.77,34.52,21.81,59.68,175,75
2026-04-27 14:36:43.386,2,1.09,0.37,0.77,34.46,21.63,59.56,175,75
2026-04-27 14:36:43.389,2,1.09,0.38,0.77,34.52,21.14,59.44,175,75
2026-04-27 14:36:43.401,2,1.09,0.38,0.77,34.46,21.39,59.44,175,75
2026-04-27 14:36:43.415,2,1.09,0.37,0.77,34.58,21.27,59.26,175,75
2026-04-27 14:36:43.430,2,1.08,0.37,0.76,34.52,21.45,59.44,175,75
2026-04-27 14:36:43.441,2,1.1,0.38,0.76,34.52,21.39,59.81,175,75
2026-04-27 14:36:43.441,2,1.08,0.38,0.77,34.64,21.27,59.38,175,75
2026-04-27 14:36:43.467,2,1.1,0.38,0.77,34.58,21.51,59.62,175,75
2026-04-27 14:36:43.467,2,1.09,0.38,0.77,34.58,21.63,59.26,175,75
2026-04-27 14:36:43.484,2,1.08,0.38,0.78,34.7,21.57,59.44,175,75
2026-04-27 14:36:43.502,2,1.09,0.38,0.77,34.27,21.27,59.56,175,75
2026-04-27 14:36:43.507,2,1.09,0.38,0.77,34.52,21.45,59.38,175,75
2026-04-27 14:36:43.527,2,1.1,0.38,0.77,34.58,21.45,59.44,175,75
2026-04-27 14:36:43.531,2,1.09,0.38,0.77,34.52,21.51,59.26,175,75
2026-04-27 14:36:43.553,2,1.09,0.38,0.77,34.7,21.57,59.5,175,75
2026-04-27 14:36:43.568,2,1.09,0.38,0.78,34.21,21.51,59.56,175,75
2026-04-27 14:36:43.574,2,1.09,0.38,0.78,34.27,21.39,59.38,175,75
2026-04-27 14:36:43.592,2,1.09,0.38,0.77,34.21,21.57,59.56,175,75
2026-04-27 14:36:43.598,2,1.09,0.38,0.77,34.58,21.57,59.44,175,75
2026-04-27 14:36:43.606,2,1.09,0.38,0.76,34.64,21.45,59.56,175,75
2026-04-27 14:36:43.621,2,1.09,0.38,0.76,34.27,21.63,59.32,175,75
2026-04-27 14:36:43.633,2,1.09,0.38,0.78,34.4,21.63,59.56,175,75
2026-04-27 14:36:43.640,2,1.09,0.38,0.78,34.4,21.21,59.2,175,75
2026-04-27 14:36:43.663,2,1.1,0.38,0.78,34.7,21.51,59.26,175,75
2026-04-27 14:36:43.663,2,1.08,0.38,0.77,34.76,21.39,59.5,175,75
2026-04-27 14:36:43.687,2,1.08,0.38,0.77,34.64,21.63,59.62,175,75
2026-04-27 14:36:43.699,2,1.1,0.39,0.77,34.52,21.27,59.44,175,75
2026-04-27 14:36:43.712,2,1.09,0.39,0.76,34.34,21.81,59.32,175,75
2026-04-27 14:36:43.724,2,1.1,0.38,0.78,34.46,21.75,59.56,175,75
2026-04-27 14:36:43.739,2,1.09,0.37,0.77,34.4,21.69,59.56,175,75
2026-04-27 14:36:43.739,2,1.1,0.37,0.77,34.34,21.81,59.62,175,75
2026-04-27 14:36:43.748,2,1.08,0.37,0.77,34.64,21.45,59.56,175,75
2026-04-27 14:36:43.762,2,1.09,0.38,0.76,34.52,21.45,59.56,175,75
2026-04-27 14:36:43.778,2,1.09,0.39,0.77,34.52,21.33,59.32,175,75
2026-04-27 14:36:43.779,2,1.09,0.39,0.77,34.34,21.51,59.56,175,75
2026-04-27 14:36:43.789,2,1.09,0.39,0.78,34.4,21.45,59.5,175,75
2026-04-27 14:36:43.800,2,1.09,0.39,0.78,34.52,21.69,59.81,175,75
2026-04-27 14:36:43.814,2,1.09,0.38,0.77,34.46,21.45,59.5,175,75
2026-04-27 14:36:43.823,2,1.09,0.37,0.76,34.58,21.63,59.62,175,75
2026-04-27 14:36:43.838,2,1.09,0.37,0.77,34.4,21.45,59.38,175,75
2026-04-27 14:36:43.846,2,1.09,0.37,0.77,34.64,21.63,59.32,175,75
2026-04-27 14:36:43.858,2,1.09,0.38,0.77,34.46,21.45,59.44,175,75
2026-04-27 14:36:43.879,2,1.1,0.38,0.78,34.34,21.39,59.62,175,75
2026-04-27 14:36:43.908,2,1.08,0.38,0.77,34.64,21.69,59.75,175,75
2026-04-27 14:36:43.942,2,1.09,0.37,0.77,34.52,21.57,59.38,175,75
2026-04-27 14:36:43.942,2,1.1,0.37,0.76,34.52,21.51,59.38,175,75
2026-04-27 14:36:43.958,2,1.09,0.38,0.77,34.46,21.51,59.26,175,75
2026-04-27 14:36:43.970,2,1.09,0.39,0.77,34.58,21.75,59.14,175,75
2026-04-27 14:36:43.979,2,1.09,0.39,0.77,34.52,21.39,59.62,175,75
2026-04-27 14:36:43.993,2,1.09,0.39,0.78,34.21,21.39,59.62,175,75
2026-04-27 14:36:44.001,2,1.1,0.38,0.77,34.4,21.51,59.87,175,75
2026-04-27 14:36:44.015,2,1.09,0.37,0.77,34.4,21.39,59.62,175,75
2026-04-27 14:36:44.023,2,1.09,0.38,0.77,34.21,21.39,59.38,175,75
2026-04-27 14:36:44.041,2,1.09,0.38,0.77,34.52,21.27,59.62,175,75
2026-04-27 14:36:44.045,2,1.09,0.37,0.78,34.46,21.45,59.32,175,75
2026-04-27 14:36:44.058,2,1.09,0.39,0.78,34.58,21.45,59.2,175,75
2026-04-27 14:36:44.075,2,1.1,0.39,0.77,34.46,21.57,59.14,175,75
2026-04-27 14:36:44.077,2,1.09,0.39,0.77,34.58,21.51,59.5,175,75
2026-04-27 14:36:44.085,2,1.09,0.38,0.76,34.58,21.39,59.56,175,75
2026-04-27 14:36:44.107,2,1.1,0.38,0.77,34.27,21.51,59.87,175,75
2026-04-27 14:36:44.107,2,1.1,0.38,0.77,34.52,21.39,59.44,175,75
2026-04-27 14:36:44.116,2,1.09,0.38,0.77,34.82,21.51,59.62,175,75
2026-04-27 14:36:44.138,2,1.1,0.38,0.77,34.15,21.51,59.75,175,75
2026-04-27 14:36:44.145,2,1.09,0.38,0.77,34.21,21.51,59.5,175,75
2026-04-27 14:36:44.159,2,1.09,0.38,0.77,34.58,21.51,59.62,175,75
2026-04-27 14:36:44.184,2,1.08,0.38,0.77,34.4,21.51,59.26,175,75
2026-04-27 14:36:44.189,2,1.09,0.37,0.78,34.7,21.81,59.62,175,75
2026-04-27 14:36:44.208,2,1.09,0.38,0.77,34.52,21.51,59.44,175,75
2026-04-27 14:36:44.208,2,1.09,0.38,0.76,34.46,21.45,59.14,175,75
2026-04-27 14:36:44.229,2,1.1,0.38,0.77,34.27,21.21,59.38,175,75
2026-04-27 14:36:44.229,2,1.09,0.38,0.76,34.4,21.51,59.62,175,75
2026-04-27 14:36:44.243,2,1.09,0.38,0.77,34.34,21.45,59.38,175,75
2026-04-27 14:36:44.262,2,1.08,0.38,0.78,34.52,21.75,59.75,175,75
2026-04-27 14:36:44.278,2,1.09,0.38,0.77,34.21,21.63,59.56,175,75
2026-04-27 14:36:44.285,2,1.09,0.38,0.77,34.4,21.63,59.62,175,75
2026-04-27 14:36:44.305,2,1.09,0.38,0.77,34.46,21.51,59.62,175,75
2026-04-27 14:36:44.305,2,1.09,0.37,0.78,34.52,21.63,59.5,175,75
2026-04-27 14:36:44.320,2,1.09,0.38,0.77,34.52,21.21,59.32,175,75
2026-04-27 14:36:44.328,2,1.09,0.38,0.77,34.64,21.63,59.44,175,75
2026-04-27 14:36:44.344,2,1.09,0.39,0.78,34.52,21.57,59.38,175,75
2026-04-27 14:36:44.348,2,1.08,0.39,0.77,34.64,21.57,59.68,175,75
2026-04-27 14:36:44.357,2,1.09,0.39,0.77,34.52,21.69,59.32,175,75
2026-04-27 14:36:44.373,2,1.09,0.38,0.77,34.27,21.75,59.62,175,75
2026-04-27 14:36:44.406,2,1.09,0.38,0.77,34.58,21.21,59.38,175,75
2026-04-27 14:36:44.421,2,1.09,0.38,0.78,34.58,21.45,59.38,175,75
2026-04-27 14:36:44.438,2,1.1,0.38,0.77,34.27,21.45,59.44,175,75
2026-04-27 14:36:44.456,2,1.09,0.39,0.77,34.4,21.69,59.44,175,75
2026-04-27 14:36:44.466,2,1.1,0.38,0.77,34.64,21.39,59.44,175,75
2026-04-27 14:36:44.478,2,1.1,0.38,0.77,34.46,21.57,59.81,175,75
2026-04-27 14:36:44.488,2,1.09,0.38,0.77,34.7,21.75,59.81,175,75
2026-04-27 14:36:44.496,2,1.1,0.38,0.77,34.64,21.69,59.5,175,75
2026-04-27 14:36:44.514,2,1.09,0.37,0.78,34.46,21.63,59.5,175,75
2026-04-27 14:36:44.536,2,1.09,0.37,0.78,34.58,21.27,59.5,175,75
2026-04-27 14:36:44.536,2,1.1,0.38,0.78,34.46,21.14,59.5,175,75
2026-04-27 14:36:44.542,2,1.09,0.39,0.77,34.52,21.39,59.26,175,75
2026-04-27 14:36:44.553,2,1.09,0.39,0.77,34.52,21.75,59.32,175,75
2026-04-27 14:36:44.562,2,1.09,0.39,0.77,34.4,21.75,59.81,175,75
2026-04-27 14:36:44.566,2,1.09,0.39,0.77,34.58,21.51,59.75,175,75
2026-04-27 14:36:44.581,2,1.09,0.39,0.77,34.15,21.51,59.75,175,75
2026-04-27 14:36:44.598,2,1.09,0.38,0.77,34.34,21.63,59.62,175,75
2026-04-27 14:36:44.598,2,1.09,0.37,0.77,34.4,21.75,59.68,175,75
2026-04-27 14:36:44.608,2,1.09,0.37,0.77,34.27,21.27,59.62,175,75
2026-04-27 14:36:44.622,2,1.1,0.38,0.78,34.27,21.51,59.38,175,75
2026-04-27 14:36:44.637,2,1.09,0.38,0.77,34.64,21.57,59.14,175,75
2026-04-27 14:36:44.640,2,1.09,0.38,0.77,34.34,21.45,59.32,175,75
2026-04-27 14:36:44.656,2,1.09,0.39,0.76,34.4,21.57,59.44,175,75
2026-04-27 14:36:44.665,2,1.09,0.38,0.77,34.34,21.45,59.5,175,75
2026-04-27 14:36:44.686,2,1.1,0.38,0.76,34.4,21.63,59.44,175,75
2026-04-27 14:36:44.704,2,1.1,0.37,0.77,34.27,21.63,59.68,175,75
2026-04-27 14:36:44.704,2,1.09,0.37,0.77,34.46,21.51,59.32,175,75
2026-04-27 14:36:44.704,2,1.09,0.38,0.79,34.27,21.51,59.26,175,75
2026-04-27 14:36:44.729,2,1.09,0.38,0.78,34.34,21.45,59.44,175,75
2026-04-27 14:36:44.739,2,1.09,0.39,0.77,34.4,21.21,59.44,175,75
2026-04-27 14:36:44.762,2,1.09,0.38,0.76,34.4,21.63,59.5,175,75
2026-04-27 14:36:44.762,2,1.09,0.39,0.77,34.46,21.63,59.68,175,75
2026-04-27 14:36:44.769,2,1.09,0.39,0.77,34.27,21.45,59.87,175,75
2026-04-27 14:36:44.779,2,1.09,0.38,0.77,34.34,21.63,59.38,175,75
2026-04-27 14:36:44.797,2,1.09,0.38,0.78,34.52,21.57,59.38,175,75
2026-04-27 14:36:44.806,2,1.09,0.38,0.78,34.27,21.51,59.38,175,75
2026-04-27 14:36:44.813,2,1.09,0.38,0.77,34.46,21.45,59.56,175,75
2026-04-27 14:36:44.830,2,1.09,0.38,0.77,34.46,21.39,59.32,175,75
2026-04-27 14:36:44.837,2,1.09,0.38,0.77,34.34,21.45,59.38,175,75
2026-04-27 14:36:44.843,2,1.09,0.38,0.77,34.58,21.27,59.62,175,75
2026-04-27 14:36:44.856,2,1.09,0.38,0.77,34.64,21.51,59.56,175,75
2026-04-27 14:36:44.874,2,1.09,0.38,0.77,34.58,21.45,59.32,175,75
2026-04-27 14:36:44.882,2,1.09,0.37,0.78,34.46,21.51,59.5,175,75
2026-04-27 14:36:44.889,2,1.09,0.37,0.78,34.46,21.51,59.38,175,75
2026-04-27 14:36:44.932,2,1.09,0.38,0.77,34.52,21.69,59.5,175,75
2026-04-27 14:36:44.934,2,1.09,0.38,0.77,34.64,21.57,59.56,175,75
2026-04-27 14:36:44.952,2,1.09,0.38,0.78,34.4,21.51,59.5,175,75
2026-04-27 14:36:44.961,2,1.09,0.39,0.78,34.21,21.45,59.5,175,75
2026-04-27 14:36:44.978,2,1.09,0.38,0.78,34.4,21.57,59.68,175,75
2026-04-27 14:36:44.994,2,1.09,0.38,0.78,34.46,21.45,59.44,175,75
2026-04-27 14:36:44.994,2,1.09,0.38,0.76,34.52,21.45,59.38,175,75
2026-04-27 14:36:45.004,2,1.09,0.38,0.77,34.64,21.63,59.44,175,75
2026-04-27 14:36:45.015,2,1.09,0.38,0.77,34.4,21.33,59.62,175,75
2026-04-27 14:36:45.026,2,1.09,0.38,0.77,34.46,21.51,59.56,175,75
2026-04-27 14:36:45.039,2,1.09,0.38,0.78,34.4,21.33,59.62,175,75
2026-04-27 14:36:45.045,2,1.09,0.38,0.78,34.4,21.33,59.44,175,75
2026-04-27 14:36:45.070,2,1.09,0.38,0.77,34.34,21.33,59.07,175,75
2026-04-27 14:36:45.070,2,1.09,0.37,0.77,34.52,21.39,59.44,175,75
2026-04-27 14:36:45.077,2,1.09,0.38,0.76,34.27,21.69,59.01,175,75
2026-04-27 14:36:45.089,2,1.09,0.38,0.77,34.46,21.57,59.32,175,75
2026-04-27 14:36:45.114,2,1.09,0.38,0.76,34.64,21.33,59.44,175,75
2026-04-27 14:36:45.114,2,1.09,0.39,0.78,34.34,21.51,59.44,175,75
2026-04-27 14:36:45.120,2,1.09,0.39,0.78,34.4,21.69,59.56,175,75
2026-04-27 14:36:45.137,2,1.09,0.38,0.78,34.52,21.69,59.75,175,75
2026-04-27 14:36:45.137,2,1.1,0.37,0.77,34.52,21.75,59.56,175,75
2026-04-27 14:36:45.150,2,1.09,0.37,0.77,34.58,21.39,59.26,175,75
2026-04-27 14:36:45.161,2,1.09,0.37,0.76,34.64,21.51,59.38,175,75
2026-04-27 14:36:45.174,2,1.09,0.38,0.77,34.7,21.63,59.38,175,75
2026-04-27 14:36:45.182,2,1.09,0.38,0.78,34.4,21.14,59.14,175,75
2026-04-27 14:36:45.194,2,1.09,0.38,0.77,34.58,21.39,59.56,175,75
2026-04-27 14:36:45.214,2,1.09,0.39,0.78,34.34,21.63,59.5,175,75
2026-04-27 14:36:45.214,2,1.09,0.39,0.78,34.27,21.63,59.44,175,75
2026-04-27 14:36:45.222,2,1.09,0.38,0.77,34.52,21.39,59.26,175,75
2026-04-27 14:36:45.254,2,1.09,0.37,0.76,34.58,21.51,59.56,175,75
2026-04-27 14:36:45.280,2,1.09,0.38,0.77,34.46,21.45,59.5,175,75
2026-04-27 14:36:45.281,2,1.09,0.38,0.77,34.64,21.39,59.56,175,75
2026-04-27 14:36:45.281,2,1.1,0.38,0.77,34.4,21.14,59.5,175,75
2026-04-27 14:36:45.310,2,1.09,0.38,0.77,34.4,21.63,59.32,175,75
2026-04-27 14:36:45.316,2,1.09,0.38,0.77,34.52,21.51,59.44,175,75
2026-04-27 14:36:45.335,2,1.09,0.38,0.78,34.58,21.63,59.75,175,75
2026-04-27 14:36:45.354,2,1.09,0.38,0.77,34.21,21.57,59.38,175,75
2026-04-27 14:36:45.363,2,1.09,0.38,0.77,34.7,21.57,59.2,175,75
2026-04-27 14:36:45.380,2,1.09,0.38,0.77,34.76,21.57,59.56,175,75
2026-04-27 14:36:45.395,2,1.12,0.37,0.77,34.58,21.63,59.38,175,75
2026-04-27 14:36:45.399,2,1.07,0.37,0.77,34.4,21.57,59.56,175,75
2026-04-27 14:36:45.404,2,1.1,0.38,0.79,34.52,21.63,59.81,175,75
2026-04-27 14:36:45.416,2,1.09,0.38,0.78,34.46,21.27,59.14,175,75
2026-04-27 14:36:45.427,2,1.09,0.39,0.77,34.46,21.69,59.93,175,75
2026-04-27 14:36:45.461,2,1.1,0.39,0.77,34.46,21.81,59.38,175,75
2026-04-27 14:36:45.481,2,1.08,0.38,0.77,34.64,21.51,59.62,175,75
2026-04-27 14:36:45.481,2,1.1,0.38,0.77,34.4,21.63,59.81,175,75
2026-04-27 14:36:45.490,2,1.07,0.37,0.77,34.52,21.45,59.56,175,75
2026-04-27 14:36:45.501,2,1.1,0.37,0.78,34.34,21.21,59.93,175,75
2026-04-27 14:36:45.519,2,1.08,0.37,0.77,34.58,21.39,59.2,175,75
2026-04-27 14:36:45.522,2,1.09,0.38,0.77,34.7,21.57,59.26,175,75
2026-04-27 14:36:45.530,2,1.1,0.38,0.77,34.58,21.45,59.32,175,75
2026-04-27 14:36:45.541,2,1.09,0.39,0.77,34.46,21.63,59.44,175,75
2026-04-27 14:36:45.550,2,1.09,0.39,0.77,34.64,21.33,59.38,175,75
2026-04-27 14:36:45.572,2,1.1,0.39,0.77,34.58,21.51,59.62,175,75
2026-04-27 14:36:45.582,2,1.08,0.38,0.77,34.4,21.63,59.75,175,75
2026-04-27 14:36:45.582,2,1.1,0.37,0.78,34.34,21.69,59.87,175,75
2026-04-27 14:36:45.594,2,1.09,0.37,0.78,34.46,21.39,59.62,175,75
2026-04-27 14:36:45.626,2,1.12,0.38,0.77,34.46,21.45,59.38,175,75
2026-04-27 14:36:45.640,2,1.07,0.39,0.76,34.15,21.57,59.14,175,75
2026-04-27 14:36:45.658,2,1.11,0.39,0.77,34.27,21.51,59.81,175,75
2026-04-27 14:36:45.658,2,1.09,0.38,0.77,34.7,21.63,59.5,175,75
2026-04-27 14:36:45.676,2,1.07,0.37,0.77,34.4,21.39,59.38,175,75
2026-04-27 14:36:45.681,2,1.11,0.37,0.78,34.64,21.45,59.26,175,75
2026-04-27 14:36:45.694,2,1.08,0.38,0.79,34.34,21.63,59.5,175,75
2026-04-27 14:36:45.699,2,1.1,0.38,0.77,34.52,21.27,59.26,175,75
2026-04-27 14:36:45.716,2,1.09,0.39,0.76,34.7,21.51,59.56,175,75
2026-04-27 14:36:45.720,2,1.1,0.39,0.77,34.27,21.33,59.44,175,75
2026-04-27 14:36:45.744,2,1.08,0.38,0.77,34.27,21.63,59.38,175,75
2026-04-27 14:36:45.744,2,1.1,0.38,0.76,34.46,21.33,59.38,175,75
2026-04-27 14:36:45.757,2,1.08,0.38,0.77,34.4,21.57,59.68,175,75
2026-04-27 14:36:45.765,2,1.09,0.38,0.78,34.64,21.69,59.38,175,75
2026-04-27 14:36:45.787,2,1.09,0.38,0.77,34.34,21.51,59.44,175,75
2026-04-27 14:36:45.802,2,1.09,0.38,0.77,34.52,21.33,59.32,175,75
2026-04-27 14:36:45.820,2,1.09,0.38,0.77,34.46,21.51,59.62,175,75
2026-04-27 14:36:45.826,2,1.08,0.38,0.76,34.46,21.39,59.5,175,75
2026-04-27 14:36:45.833,2,1.11,0.38,0.77,34.03,21.45,59.32,175,75
2026-04-27 14:36:45.845,2,1.07,0.37,0.78,34.27,21.27,59.14,175,75
2026-04-27 14:36:45.859,2,1.11,0.38,0.77,34.46,21.51,59.75,175,75
2026-04-27 14:36:45.876,2,1.08,0.39,0.77,34.58,21.63,59.62,175,75
2026-04-27 14:36:45.886,2,1.09,0.39,0.77,34.52,21.51,59.5,175,75
2026-04-27 14:36:45.895,2,1.08,0.39,0.77,34.52,21.75,59.75,175,75
2026-04-27 14:36:45.919,2,1.09,0.38,0.76,34.27,21.51,59.32,175,75
2026-04-27 14:36:45.919,2,1.1,0.38,0.76,34.46,21.45,59.87,175,75
2026-04-27 14:36:45.933,2,1.09,0.37,0.78,34.46,21.51,59.75,175,75
2026-04-27 14:36:45.941,2,1.1,0.37,0.77,34.52,21.45,59.32,175,75
2026-04-27 14:36:45.955,2,1.09,0.37,0.79,34.46,21.33,59.32,175,75
2026-04-27 14:36:45.963,2,1.09,0.38,0.78,34.4,21.51,59.56,175,75
2026-04-27 14:36:45.978,2,1.1,0.39,0.77,34.58,21.45,59.44,175,75
2026-04-27 14:36:45.986,2,1.09,0.39,0.77,34.34,21.51,59.56,175,75
2026-04-27 14:36:45.996,2,1.09,0.39,0.77,34.27,21.39,59.56,175,75
2026-04-27 14:36:46.016,2,1.09,0.38,0.77,34.7,21.45,59.87,175,75
2026-04-27 14:36:46.033,2,1.09,0.38,0.77,34.52,21.39,59.68,175,75
2026-04-27 14:36:46.040,2,1.09,0.37,0.78,34.52,21.75,59.44,175,75
2026-04-27 14:36:46.040,2,1.1,0.37,0.78,34.58,21.57,59.32,175,75
2026-04-27 14:36:46.052,2,1.08,0.37,0.78,34.58,21.51,59.5,175,75
2026-04-27 14:36:46.057,2,1.1,0.37,0.77,34.46,21.39,59.32,175,75
2026-04-27 14:36:46.069,2,1.09,0.38,0.76,34.64,21.33,59.44,175,75
2026-04-27 14:36:46.085,2,1.11,0.39,0.76,34.4,21.08,59.5,175,75
2026-04-27 14:36:46.109,2,1.11,0.39,0.77,34.58,21.63,60.05,175,75
2026-04-27 14:36:46.123,2,1.09,0.38,0.78,34.46,21.57,59.62,175,75
2026-04-27 14:36:46.128,2,1.09,0.38,0.78,34.4,21.45,59.87,175,75
2026-04-27 14:36:46.136,2,1.1,0.37,0.78,34.58,21.63,59.38,175,75
2026-04-27 14:36:46.150,2,1.09,0.38,0.77,34.34,21.69,59.26,175,75
2026-04-27 14:36:46.161,2,1.09,0.38,0.76,34.46,21.51,59.2,175,75
2026-04-27 14:36:46.169,2,1.09,0.38,0.76,34.58,21.51,59.26,175,75
2026-04-27 14:36:46.193,2,1.09,0.39,0.76,34.34,21.39,59.44,175,75
2026-04-27 14:36:46.196,2,1.09,0.39,0.77,34.46,21.69,59.56,175,75
2026-04-27 14:36:46.200,2,1.1,0.39,0.78,34.4,21.51,59.87,175,75
2026-04-27 14:36:46.213,2,1.09,0.39,0.78,34.27,21.75,59.87,175,75
2026-04-27 14:36:46.236,2,1.09,0.37,0.77,34.58,21.57,59.56,175,75
2026-04-27 14:36:46.246,2,1.09,0.36,0.77,34.52,21.33,59.56,175,75
2026-04-27 14:36:46.256,2,1.09,0.37,0.77,34.58,21.63,59.5,175,75
2026-04-27 14:36:46.263,2,1.1,0.38,0.77,34.34,21.51,59.44,175,75
2026-04-27 14:36:46.276,2,1.09,0.39,0.77,34.4,21.51,59.32,175,75
2026-04-27 14:36:46.293,2,1.1,0.39,0.77,34.34,21.21,59.32,175,75
2026-04-27 14:36:46.303,2,1.09,0.39,0.77,34.27,21.51,59.5,175,75
2026-04-27 14:36:46.311,2,1.1,0.38,0.77,34.46,21.57,59.5,175,75
2026-04-27 14:36:46.326,2,1.09,0.37,0.76,34.46,21.69,59.56,175,75
2026-04-27 14:36:46.336,2,1.09,0.37,0.77,34.46,21.75,59.5,175,75
2026-04-27 14:36:46.348,2,1.09,0.37,0.77,34.52,21.69,59.44,175,75
