Time,ID,Ax,Ay,Az,Gx,Gy,Gz,Height,Weight
2026-05-09 16:11:49.818,5,0.07,-0.14,1.1,-0.7958000000000001,-21.9406,-10.1174,175,75
2026-05-09 16:11:49.829,5,0.07,-0.14,1.09,-0.8257999999999999,-25.0406,-10.5474,175,75
2026-05-09 16:11:49.829,5,0.08,-0.16,1.09,-0.7458000000000002,-28.2006,-10.5074,175,75
2026-05-09 16:11:49.853,5,0.09,-0.17,1.09,-0.39580000000000015,-30.8606,-10.6874,175,75
2026-05-09 16:11:49.863,5,0.08,-0.21,1.13,0.4241999999999999,-38.1706,-15.9274,175,75
2026-05-09 16:11:49.876,5,0.08,-0.22,1.12,-0.7058000000000002,-44.6506,-21.637400000000003,175,75
2026-05-09 16:11:49.887,5,0.08,-0.24,1.1,-2.5557999999999996,-52.2706,-29.567400000000003,175,75
2026-05-09 16:11:49.899,5,0.08,-0.23,1.07,-6.9458,-60.7206,-40.8074,175,75
2026-05-09 16:11:49.899,5,0.1,-0.24,1.02,-12.3258,-69.0706,-52.2574,175,75
2026-05-09 16:11:49.916,5,0.14,-0.22,0.97,-19.0258,-76.5406,-65.2174,175,75
2026-05-09 16:11:49.938,5,0.17,-0.12,0.8,-37.5958,-86.94059999999999,-92.0274,175,75
2026-05-09 16:11:49.948,5,0.16,-0.02,0.64,-48.4358,-91.4606,-103.1574,175,75
2026-05-09 16:11:49.959,5,0.13,0.05,0.5,-54.6358,-90.44059999999999,-111.4974,175,75
2026-05-09 16:11:49.959,5,0.13,0.07,0.39,-56.5458,-86.13059999999999,-109.4774,175,75
2026-05-09 16:11:49.973,5,0.14,0.04,0.31,-56.6458,-83.4606,-89.56739999999999,175,75
2026-05-09 16:11:49.979,5,0.09,0.0,0.28,-54.1358,-78.94059999999999,-67.6074,175,75
2026-05-09 16:11:49.990,5,-0.06,0.02,0.3,-55.1558,-70.5406,-57.6474,175,75
2026-05-09 16:11:50.002,5,-0.16,-0.01,0.37,-57.1658,-55.7506,-59.0374,175,75
2026-05-09 16:11:50.013,5,-0.08,-0.01,0.52,-55.455799999999996,-20.8706,-70.2674,175,75
2026-05-09 16:11:50.029,5,0.23,0.01,0.72,-48.455799999999996,47.0394,-80.0874,175,75
2026-05-09 16:11:50.034,5,0.77,0.12,1.06,-45.8258,148.0494,-64.6874,175,75
2026-05-09 16:11:50.047,5,1.58,0.3,1.5,-56.4458,248.4594,13.2226,175,75
2026-05-09 16:11:50.057,5,2.0,0.49,2.0,-75.8458,248.4594,211.0226,175,75
