Time,ID,Ax,Ay,Az,Gx,Gy,Gz,Height,Weight
2026-05-07 18:27:57.831,5,0.11,-0.16,1.06,-9.2706,-11.8494,39.6102,175,75
2026-05-07 18:27:57.842,5,0.11,-0.17,1.06,-8.8406,-9.5994,32.7502,175,75
2026-05-07 18:27:57.869,5,0.08,-0.19,1.06,-7.0806000000000004,-7.729399999999999,20.6602,175,75
2026-05-07 18:27:57.869,5,0.09,-0.2,1.06,-5.690600000000001,-8.589400000000001,20.690199999999997,175,75
2026-05-07 18:27:57.883,5,0.11,-0.22,1.07,-2.9006,-11.339400000000001,22.9802,175,75
2026-05-07 18:27:57.905,5,0.09,-0.21,1.07,2.8094,-10.069399999999998,23.300199999999997,175,75
2026-05-07 18:27:57.922,5,0.09,-0.21,1.06,4.1094,-9.299399999999999,22.1402,175,75
2026-05-07 18:27:57.939,5,0.04,-0.18,1.04,7.0694,-3.9794,6.8002,175,75
2026-05-07 18:27:57.950,5,0.1,-0.14,1.06,8.9694,-2.2993999999999994,-4.9298,175,75
2026-05-07 18:27:57.960,5,0.1,-0.12,1.04,9.019400000000001,-0.5594000000000001,-5.3598,175,75
2026-05-07 18:27:57.981,5,0.09,-0.08,1.02,9.9694,2.5906000000000002,-5.479800000000001,175,75
2026-05-07 18:27:57.990,5,0.1,-0.06,1.02,10.189400000000001,2.4406,-3.9498,175,75
2026-05-07 18:27:58.013,5,0.17,-0.06,1.03,10.2094,5.2606,6.5702,175,75
2026-05-07 18:27:58.025,5,0.19,-0.06,1.04,9.7294,8.6806,16.030199999999997,175,75
2026-05-07 18:27:58.038,5,0.18,-0.07,1.04,8.919400000000001,15.040600000000001,24.7902,175,75
2026-05-07 18:27:58.038,5,0.14,-0.08,1.05,7.1693999999999996,19.1306,31.0302,175,75
2026-05-07 18:27:58.062,5,0.08,-0.1,1.06,3.8494,23.4906,30.0302,175,75
2026-05-07 18:27:58.073,5,0.06,-0.11,1.07,3.5294000000000003,29.1506,23.780199999999997,175,75
2026-05-07 18:27:58.104,5,0.04,-0.09,1.13,6.1594,41.340599999999995,6.690200000000001,175,75
2026-05-07 18:27:58.117,5,0.02,-0.09,1.14,7.099399999999999,47.2806,3.8302,175,75
2026-05-07 18:27:58.128,5,-0.0,-0.09,1.15,7.009399999999999,46.660599999999995,8.3102,175,75
2026-05-07 18:27:58.138,5,-0.03,-0.08,1.15,5.0893999999999995,38.3106,15.620199999999999,175,75
2026-05-07 18:27:58.138,5,-0.06,-0.06,1.15,2.1794,29.0606,19.0602,175,75
2026-05-07 18:27:58.172,5,0.05,-0.07,1.14,-1.4506000000000001,23.5406,17.5902,175,75
2026-05-07 18:27:58.172,5,0.11,-0.09,1.14,1.0493999999999999,29.070600000000002,19.9502,175,75
2026-05-07 18:27:58.197,5,0.11,-0.07,1.15,2.9194,34.9206,23.510199999999998,175,75
2026-05-07 18:27:58.221,5,0.02,-0.08,1.19,-1.0406000000000002,42.050599999999996,27.800199999999997,175,75
2026-05-07 18:27:58.221,5,0.02,-0.11,1.21,-1.8506000000000002,38.9606,32.200199999999995,175,75
2026-05-07 18:27:58.249,5,-0.03,-0.15,1.18,0.7193999999999999,33.4306,36.200199999999995,175,75
2026-05-07 18:27:58.260,5,-0.04,-0.16,1.18,2.0594,30.090600000000002,33.3602,175,75
2026-05-07 18:27:58.286,5,-0.04,-0.14,1.19,-0.3506000000000001,30.5806,8.7502,175,75
2026-05-07 18:27:58.298,5,-0.06,-0.12,1.17,-1.2606000000000002,30.5506,1.0501999999999998,175,75
2026-05-07 18:27:58.308,5,-0.06,-0.1,1.18,-3.9805999999999995,27.000600000000002,-2.6598,175,75
2026-05-07 18:27:58.319,5,-0.0,-0.09,1.2,-7.6306,21.4206,-1.7798000000000003,175,75
2026-05-07 18:27:58.319,5,0.03,-0.1,1.19,-10.730599999999999,19.0406,5.2202,175,75
2026-05-07 18:27:58.332,5,0.03,-0.13,1.14,-11.6906,20.2606,14.840200000000001,175,75
2026-05-07 18:27:58.343,5,-0.01,-0.15,1.11,-10.7706,22.590600000000002,24.510199999999998,175,75
2026-05-07 18:27:58.351,5,-0.05,-0.16,1.1,-10.2606,23.390600000000003,28.8102,175,75
2026-05-07 18:27:58.372,5,-0.11,-0.17,1.09,-8.310599999999999,28.730600000000003,16.8102,175,75
2026-05-07 18:27:58.409,5,-0.1,-0.13,1.13,-7.240600000000001,32.5606,-11.0598,175,75
2026-05-07 18:27:58.409,5,-0.08,-0.12,1.12,-8.330599999999999,31.7006,-10.5998,175,75
2026-05-07 18:27:58.435,5,-0.07,-0.13,1.09,-8.310599999999999,30.7906,2.4001999999999994,175,75
2026-05-07 18:27:58.441,5,-0.08,-0.13,1.09,-8.7606,30.7406,9.9602,175,75
2026-05-07 18:27:58.460,5,-0.09,-0.13,1.1,-9.3706,31.070600000000002,12.7502,175,75
2026-05-07 18:27:58.460,5,-0.1,-0.15,1.09,-10.1006,33.190599999999996,11.6202,175,75
2026-05-07 18:27:58.470,5,-0.1,-0.16,1.1,-9.7806,35.6006,9.1102,175,75
2026-05-07 18:27:58.493,5,-0.13,-0.16,1.14,-10.9506,36.130599999999994,-0.13980000000000015,175,75
2026-05-07 18:27:58.531,5,-0.11,-0.18,1.13,-16.0106,29.1506,0.1501999999999999,175,75
2026-05-07 18:27:58.542,5,-0.08,-0.2,1.14,-14.4706,29.5306,4.4902,175,75
2026-05-07 18:27:58.552,5,-0.09,-0.22,1.13,-12.400599999999999,33.0206,8.0202,175,75
2026-05-07 18:27:58.591,5,-0.2,-0.2,1.14,-5.6706,54.950599999999994,-7.9298,175,75
2026-05-07 18:27:58.618,5,-0.21,-0.16,1.19,-7.6006,65.5106,-29.669800000000002,175,75
2026-05-07 18:27:58.618,5,-0.24,-0.15,1.2,-7.4806,67.8206,-36.2198,175,75
2026-05-07 18:27:58.635,5,-0.26,-0.13,1.2,-7.3306000000000004,67.3006,-37.5698,175,75
2026-05-07 18:27:58.646,5,-0.28,-0.11,1.21,-7.280600000000001,63.5706,-33.9298,175,75
2026-05-07 18:27:58.666,5,-0.37,-0.11,1.21,-7.8706000000000005,49.3606,-16.7998,175,75
2026-05-07 18:27:58.679,5,-0.41,-0.11,1.19,-7.9806,39.1406,-8.2798,175,75
2026-05-07 18:27:58.679,5,-0.43,-0.12,1.19,-8.1306,26.4006,1.1801999999999997,175,75
2026-05-07 18:27:58.690,5,-0.42,-0.12,1.18,-9.4406,12.840599999999998,8.5002,175,75
